"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1876292682315948049","Mon Jan 06 15:40:09 +0000 2025","0","Gue udah bilang. Makan siang gratis di negara2 lain adalah budaya. Kalo emang indonesia gapunya budaya ini kenapa dipaksakan? Toh kalo emang ada sebaiknya makanan makanan lokal tapi kan berapa persen sih anak2 skrg yang masih makan tahu tempe secara reguler. Program yang ga jelas","1876292682315948049","","","in","PWR - JOG - JKT - BGR - KYT","0","0","0","https://x.com/Tappeiitonk/status/1876292682315948049","169358643","Tappeiitonk"
"1876290362467307726","Mon Jan 06 15:38:26 +0000 2025","0","@ansskur Kayaknya lebih untuk menutup pemberitaan buruk program makan siang gratis hari pertama wkwk","1876292248402596021","","ansskur","in","LISBON-92:48","0","1","0","https://x.com/adityasetion_/status/1876292248402596021","797390550","adityasetion_"
"1876292108891615608","Mon Jan 06 15:37:53 +0000 2025","0","Atau hanya untuk menutup berita hari pertama program makan siang gratis yang banyak berita negatifnya?","1876292108891615608","","","in","LISBON-92:48","0","0","0","https://x.com/adityasetion_/status/1876292108891615608","797390550","adityasetion_"
"1876291333125759034","Mon Jan 06 15:34:48 +0000 2025","1","Negara ini bukan milik pribadi krn itu program pemerintah Tidak Boleh pakai dana pribadi. Atau ada konflik kepentingan kepentingan di program Makan Siang Gratis??","1876291333125759034","","","in","Bintuni, Papua, Indonesia","0","0","1","https://x.com/richard_tram/status/1876291333125759034","1312367832722669570","richard_tram"
"1876273143997981174","Mon Jan 06 15:31:45 +0000 2025","1","@Boediantar4 Program makan siang gratis yg menciptakan lubang KKN nya lebih tinggi ?","1876290566323122375","","Boediantar4","in","Kota Kediri, Indonesia","0","0","0","https://x.com/mulya4Wij4y4/status/1876290566323122375","1337801136380682240","mulya4Wij4y4"
"1876289543772754054","Mon Jan 06 15:27:41 +0000 2025","4","Untung ga ngalamin program makan siang gratis. Jiwa picky eater ini akan tantrum meronta ronta liat menunya","1876289543772754054","","","in","Indonesia","0","0","0","https://x.com/aurichxx/status/1876289543772754054","1079935288401526787","aurichxx"
"1876289019715506609","Mon Jan 06 15:25:36 +0000 2025","1","MENTERI Pendidikan Dasar dan Menengah (Mendikdasmen) Abdul Mu ti meninjau langsung pelaksanaan program Makan Siang Bergizi Gratis (MBG) di SMP Negeri 12 Semarang. #makanbergizigratis #mendikdasmen #Semarang #jawatengah https://t.co/xHwf3NgVVX","1876289019715506609","","","in","","0","0","0","https://x.com/n4n4slavinsky/status/1876289019715506609","1780407984079949824","n4n4slavinsky"
"1876241178527666279","Mon Jan 06 12:15:30 +0000 2025","6","Di Sumatera orang2 biasa makan dengan lauk lebih dari satu &amp; dengan bumbu yang melimpah. Jika tak miskin2 amat Program makan siang gratis justru malah mengajarkan anak2 untuk hidup prihatin alih alih mereka gembira menyantapnya. Masakan emak mereka lebih mewah soalnya","1876241178527666279","","","in","","0","0","4","https://x.com/yeny0207/status/1876241178527666279","1093699073339609088","yeny0207"
"1876240992409669949","Mon Jan 06 12:14:46 +0000 2025","0","Budget per org buat program makan siang gratis kan cuma 10k tp org bnyk yg complain gara gara makanannya gaenak atau menunya menu murah. Woi ini 2025 anjir lu berharap 10.000 RUPIAH dapet daging sapi???????","1876240992409669949","","","in","","0","0","0","https://x.com/fakeeyh/status/1876240992409669949","1387995433616568323","fakeeyh"
"1876240906615140676","Mon Jan 06 12:14:25 +0000 2025","16","Program makan siang gratis mending diganti program push-pull-leg.","1876240906615140676","","","in","Jakarta Selatan, DKI Jakarta","0","1","1","https://x.com/denismalhotra/status/1876240906615140676","478829168","denismalhotra"
